anime_id,name,score,type,episodes,popularity,members,favorites,Action,Adventure,Comedy,Demons,Drama,Ecchi,Fantasy,Hentai,Historical,Horror,Kids,Magic,Martial Arts,Mecha,Military,Music,Mystery,Parody,Romance,School,Sci-Fi,Seinen,Shoujo,Shounen,Slice of Life,Space,Sports,Super Power,Supernatural
2693,Detatoko Princess,5.96,OVA,3.0,8022,2756,4,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2694,Hidamari no Ki,6.87,TV,25.0,8752,2074,14,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2695,Mobile Suit Gundam 0083: The Fading Light of Zeon,6.69,Movie,1.0,5589,7206,5,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
2696,Crusher Joe OVA,6.6,OVA,2.0,8204,2560,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2697,Hi-Speed Jecy,6.12,OVA,12.0,10290,1081,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2698,Sanctuary,6.36,OVA,1.0,7508,3423,8,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2699,Uchuu Kaizoku Mito no Daibouken,6.41,TV,13.0,8918,1929,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2700,Uchuu Kaizoku Mito no Daibouken: Futari no Joou-sama,6.19,TV,13.0,10236,1097,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2702,Bakukyuu Renpatsu!! Super B-Daman,6.24,TV,18.0,10432,1013,6,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2703,Chousoku Spinner,6.63,TV,22.0,6973,4137,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
2704,Kaiketsu Jouki Tanteidan,6.64,TV,26.0,7308,3697,10,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2705,Bakusou Kyoudai Let's & Go,6.78,TV,51.0,5248,8421,47,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
2706,Bakusou Kyoudai Let's & Go WGP,6.96,TV,51.0,6649,4674,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
2709,Bakusou Kyoudai Let's & Go MAX,6.58,TV,51.0,7892,2915,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
2713,Rockman.EXE Beast+,6.86,TV,26.0,6347,5279,6,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
2714,Sotsugyou: Graduation,5.96,OVA,2.0,10369,1044,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2715,Totsuzen! Neko no Kuni Banipal Witt,6.79,Movie,1.0,8706,2109,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2716,Urayasu Tekkin Kazoku,6.93,TV,33.0,9376,1612,9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2717,Ginga Tetsudou Monogatari: Eien e no Bunkiten,6.86,TV,24.0,7626,3238,4,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
2718,Umi no Triton,6.23,TV,27.0,9605,1475,4,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2719,MapleStory,5.33,TV,25.0,6902,4257,4,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2721,Reinou Tantei Miko,5.79,OVA,2.0,9388,1603,3,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2722,Crusher Joe,6.83,Movie,1.0,6141,5732,6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
2723,D4 Princess,6.1,TV,24.0,8327,2454,2,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2724,Daicon Opening Animations,7.71,Special,2.0,4105,15541,162,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
2725,Tenchi Muyou!: Galaxy Police Mihoshi Space Adventure,6.82,OVA,1.0,5298,8207,6,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0
2726,Sukeban Deka,6.46,OVA,2.0,6605,4778,8,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
2727,Sweet Valerian,5.77,TV,18.0,8339,2441,2,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
2731,Shishunki Bishoujo Gattai Robo Z-Mind,5.93,OVA,6.0,11114,756,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2733,MiniPato,6.44,Movie,3.0,8034,2736,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2734,Mazinkaiser: Shitou! Ankoku Dai Shogun,7.13,OVA,1.0,7285,3711,12,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2736,Mojakou,7.12,TV,74.0,8868,1970,13,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2737,Kouryuu no Mimi: Mina no Shou,5.09,OVA,2.0,10821,847,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2740,Monkey Turn,6.34,TV,25.0,10138,1154,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
2743,Mobile Suit Gundam SEED: SEED Supernova - Tanekyara Gekijou,7.44,Special,4.0,5594,7219,10,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2744,Potemayo,7.3,TV,12.0,4192,14663,65,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
2745,Jigoku Sensei Nube OVA,7.11,OVA,3.0,8268,2519,11,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
2746,Vexille: 2077 Nihon Sakoku,6.94,Movie,1.0,3876,17561,34,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2747,Tetsuwan Atom,7.11,TV,193.0,5054,9332,42,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
2748,Dash! Kappei,7.16,TV,65.0,6876,4308,29,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
2749,Heisei Inu Monogatari Bow,6.71,TV,40.0,10959,804,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2751,Miyori no Mori,6.92,Special,1.0,4815,10519,17,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2752,Tennis no Ouji-sama: Zenkoku Taikai-hen - Semifinal,7.94,OVA,6.0,2888,31747,65,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2753,Ushiro no Shoumen Daare,7.76,Movie,1.0,5065,9260,19,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2754,Cleopatra D.C.,5.88,OVA,3.0,8372,2407,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2755,Cleopatra,5.62,Movie,1.0,7006,4112,9,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2756,Cheonnyeon-yeowoo Yeowoobi,7.3,Movie,1.0,4497,12423,41,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2757,Juuni Senshi Bakuretsu Eto Ranger,6.82,TV,39.0,9384,1605,5,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2759,Evangelion: 1.0 You Are (Not) Alone,8.07,Movie,1.0,363,367364,1479,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2760,Densetsu Kyojin Ideon: Sesshoku-hen,6.12,Movie,1.0,7536,3347,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
2761,Densetsu Kyojin Ideon: Hatsudou-hen,7.82,Movie,1.0,5824,6527,126,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
2762,Igano Kabamaru,7.87,TV,24.0,5153,8759,121,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0
2765,Momotarou: Umi no Shinpei,5.23,Movie,1.0,9090,1826,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2766,Super Doll Licca-chan,6.56,TV,52.0,7737,3104,3,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2767,Taneyamagahara no Yoru,5.57,Movie,1.0,6778,4471,2,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2770,SF Shinseiki Lensman,6.11,Movie,1.0,8168,2602,8,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
2771,Chou Kuse ni Narisou,6.27,TV,39.0,9580,1495,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0
2772,Juushin Enbu: Hero Tales,6.86,TV,26.0,3379,23300,39,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2775,Genocyber,5.83,OVA,5.0,3205,26126,118,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2779,Sotsugyou M: Ore-tachi no Carnival,5.51,OVA,2.0,9154,1759,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2780,Kyoufu no Bio Ningen Saishuu Kyoushi,5.55,OVA,1.0,7803,3023,7,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2781,Saint Luminous Jogakuin,6.08,TV,13.0,8288,2498,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2782,Fire Emblem,5.66,OVA,2.0,4794,10683,46,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2783,Oyayubi Hime Monogatari,6.67,TV,26.0,9851,1315,6,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2784,Gift: Eternal Rainbow - Ki no Saka Ryokan Kiki Ippatsu!!,6.74,Special,1.0,5742,6779,3,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2785,OZ,5.47,OVA,2.0,9585,1482,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0
2786,Bakegyamon,6.68,TV,51.0,8124,2646,16,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2787,Shakugan no Shana II (Second),7.61,TV,24.0,531,271165,1145,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1
2788,Stratosphera no Yousei,5.72,OVA,3.0,8127,2633,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
2789,B-Legend! Battle B-Daman,6.28,TV,52.0,4723,11041,34,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2790,Oira Sukeban,5.38,OVA,1.0,9305,1666,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2791,Makasete Iruka!,6.21,OVA,1.0,9552,1508,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2793,Hi no Tori 2772: Ai no CosmoZone,6.62,Movie,1.0,7728,3117,9,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0
2794,Kussetsu,5.99,OVA,3.0,10190,1127,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2795,Dragonaut: The Resonance,6.65,TV,25.0,1860,66357,107,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
2796,Afro-Ken,5.12,OVA,1.0,7942,2866,13,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2797,Koukou Tekken-den Tough,6.97,OVA,3.0,7317,3681,19,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2798,Hatsu Inu The Animation,7.31,OVA,2.0,3451,22421,287,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2799,Hello! Sandybell,7.04,TV,47.0,6663,4683,30,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
2800,Candy Candy,7.52,TV,115.0,3498,21937,346,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
2801,Candy Candy: Haru no Yobigoe,6.51,Movie,1.0,9249,1699,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
2802,Candy Candy: Candy no Natsu Yasumi,6.69,Movie,1.0,8959,1907,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
2803,Densetsu no Yuusha Da Garn,7.06,TV,46.0,7559,3332,13,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
2804,Hana no Mahoutsukai Mary Bell,6.49,TV,50.0,8779,2035,8,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2805,Onegai! Samia Don,6.95,TV,39.0,10929,816,2,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2808,Irregular Hunter X: The Day of Sigma,7.21,OVA,1.0,4926,9906,66,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
2810,Anime Himitsu no Hanazono,7.05,TV,39.0,6885,4275,11,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2811,Soratobu Yuureisen,6.65,Movie,1.0,6906,4259,14,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2813,Chiisana Ahiru no Ooki na Ai no Monogatari: Ahiru no Kwak,7.36,TV,52.0,6548,4840,49,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2814,Dondon Dommel to Ron,6.65,TV,52.0,10860,835,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2815,Geragera Boes Monogatari,7.03,TV,52.0,9792,1358,10,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2816,Toushou Daimos,7.2,TV,44.0,6709,4574,27,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0
2817,Cinderella Monogatari,7.33,TV,26.0,5963,6140,41,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2818,Madou King Granzort,7.02,TV,41.0,9212,1724,16,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
2819,Dragon Quest: Abel Yuusha Densetsu,6.9,TV,43.0,6787,4456,17,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2820,Time Travel Tondekeman!,7.27,TV,39.0,9259,1697,15,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2821,Bad End,5.35,OVA,2.0,8510,2292,12,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2823,Barbapapa,6.16,TV,45.0,8629,2157,6,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2824,Barbapapa Sekai wo Mawaru,6.01,TV,50.0,10678,902,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2825,Arabian Nights: Sindbad no Bouken (TV),7.2,TV,52.0,6306,5356,22,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2826,Oz no Mahoutsukai (1986),6.73,TV,52.0,8948,1913,9,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2827,Calimero,6.23,TV,45.0,7487,3436,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2828,Ie Naki Ko,7.79,TV,51.0,4827,10480,168,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2829,Ie Naki Ko Remy,7.93,TV,23.0,4112,15465,97,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2831,Ie Naki Ko (Movie),6.53,Movie,1.0,10568,949,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2832,Ani*Kuri15,6.79,Special,15.0,3724,19330,10,0,1,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,1,0,0,1,1
2833,Gulliver no Uchuu Ryokou,5.86,Movie,1.0,10187,1125,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2834,Miracle☆Girls,7.12,TV,51.0,7285,3718,12,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2835,Patalliro!,7.29,TV,49.0,6170,5639,84,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
2836,Chiisana Viking Vickie,6.58,TV,78.0,8200,2565,4,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2837,Ariel Deluxe,5.6,OVA,2.0,10009,1211,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2838,Toushin Toshi II,5.78,OVA,3.0,10179,1131,2,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2839,Ariel Visual,5.45,OVA,2.0,9666,1445,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2840,Youkoso Lodoss-tou e!,6.13,Movie,1.0,9287,1679,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2841,Kuro Ai: Hitoyozumakan Inkou Rannyuuroku,6.72,OVA,2.0,4969,9690,102,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2842,Pokemon Fushigi no Dungeon: Shutsudou Pokemon Kyuujotai Ganbaruzu!,6.5,Special,1.0,4467,12575,4,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2847,Pokemon Movie 10: Dialga vs. Palkia vs. Darkrai,7.26,Movie,1.0,1622,82582,95,1,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2848,Kappa no Coo to Natsuyasumi,7.53,Movie,1.0,4400,13062,40,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2851,Ninkuu (Movie),6.14,Movie,1.0,9808,1362,1,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2852,Accelerando: Datenshi-tachi no Sasayaki,6.86,OVA,4.0,4623,11623,78,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2858,Ikusa Otome Valkyrie,6.2,OVA,2.0,5990,6078,19,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2859,Ikusa Otome Valkyrie Shinshou,6.14,OVA,2.0,7535,3366,12,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2861,Seifuku Shojo The Animation,6.27,OVA,2.0,6925,4213,24,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2862,Tokineiro,5.12,OVA,2.0,7378,3592,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2863,21-ji no Onna: Newscaster Katsuragi Miki,5.81,OVA,3.0,7521,3366,33,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2864,2x1,5.25,OVA,2.0,8378,2402,14,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2866,Ane☆Haramix,6.81,OVA,4.0,4561,11888,85,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2867,Ane Jiru The Animation: Shirakawa Sanshimai ni Omakase,6.98,OVA,2.0,4394,13149,74,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2868,Kazama Mana,6.17,OVA,1.0,6377,5206,36,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2869,Nanase Ren,6.15,OVA,1.0,6388,5173,17,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2870,Yagami Yuu,6.38,OVA,1.0,5878,6403,36,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2871,Bakunyuu Oyako,6.25,OVA,2.0,5064,9239,87,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2872,Asgaldh: The Distortion Testament,5.72,OVA,3.0,8368,2429,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2873,Bible Black Only Version,6.8,OVA,2.0,4054,15895,79,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2874,Charm Point 1: Sister's Rondo,5.56,OVA,1.0,9585,1493,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2875,Chikan Monogatari,6.23,OVA,2.0,6523,4901,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2881,Chinmoku no Kantai,6.32,OVA,3.0,9048,1856,4,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2882,Anime Oyako Gekijou,5.99,TV,26.0,9132,1771,8,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2883,Iyashite Agerun Saiyuuki,6.44,OVA,1.0,6323,5346,33,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2884,Aachi wa Ssipak,6.67,Movie,1.0,5232,8516,38,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2889,Bleach Movie 2: The DiamondDust Rebellion - Mou Hitotsu no Hyourinmaru,7.45,Movie,1.0,750,196900,662,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
2890,Gake no Ue no Ponyo,7.89,Movie,1.0,366,363753,2248,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2891,Iblard Jikan,6.95,OVA,1.0,3800,18278,34,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2892,Hakushon Daimaou,6.09,TV,52.0,9561,1499,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
